LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(sec),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID29976,29976,5,0.745326042175293,1098.9991845296945,350.9433207474726,0.0,2.0,2,7.5,1,,219.40723981900453,220.0,191.0,240.0,48489.0,8.234999700913393,0.01876354023763491,0.9814286930615521
ID29977,29977,7,0.7715252637863159,1414.7640166320493,625.6274258506053,0.0,2.0,2,7.5,1,,212.96380090497738,213.0,191.0,246.0,47065.0,9.5996473437214,0.014889399716782131,0.6509370309347238
ID29978,29978,8,2.4225189685821533,604.2747817496927,655.4711449625703,0.0,2.0,2,7.5,1,,230.17194570135746,222.0,191.0,419.0,50868.0,34.352415957340305,0.039728095869758014,0.5120390336165307
ID29979,29979,9,1.4477167129516602,1342.4265568852509,682.3449455994469,0.0,2.0,2,7.5,1,,217.84162895927602,215.0,191.0,267.0,48143.0,15.051345003863915,0.029701430178683035,0.8349521874340345
ID29980,29980,10,1.0707043409347534,175.30865850142982,713.9716923915875,0.0,2.0,2,7.5,1,,196.47511312217193,195.0,171.0,232.0,43421.0,10.896853824962516,0.02368648421289519,0.8343918469821348
ID29981,29981,0,0.9418226480484009,1547.4867729228004,896.7942094559672,0.0,2.0,2,7.5,1,,205.2714932126697,204.0,181.0,261.0,45365.0,12.389825445839131,0.01747548268737986,0.5691132230404399
ID29982,29982,1,0.9050836563110352,387.52682886469387,919.4890132981463,0.0,2.0,2,7.5,1,,209.9502262443439,210.0,183.0,233.0,46399.0,8.397632915586655,0.026346442624459024,1.283563794865189
ID29983,29983,11,0.6890969276428223,1521.3947307981045,993.3352232182408,0.0,2.0,2,7.5,1,,203.0497737556561,203.0,182.0,234.0,44874.0,8.87654019636434,0.013399810146901356,0.6049320688916063
ID29963,29963,,0.655125617980957,40.439151396861504,13.268063808308554,0.0,3.0,3,7.5,1,,164.66968325791856,162.0,143.0,227.0,36392.0,10.794545524524716,0.01236589493889131,0.3726724855553882
ID29964,29964,3,1.5474629402160645,1169.8029831778647,272.69311811135816,0.0,3.0,3,7.5,1,,218.1266968325792,213.0,186.0,373.0,48206.0,24.742349826735957,0.02396616813586817,0.412677574603765
ID29965,29965,5,0.6943122744560242,1097.1899446921698,352.4261516137581,0.0,3.0,3,7.5,1,,219.6787330316742,219.0,200.0,242.0,48549.0,7.967031512098319,0.018951786970676232,1.0256944524785683
ID29966,29966,6,0.7130109667778015,1367.5288036266522,534.9283554915547,0.0,3.0,3,7.5,1,,213.1447963800905,213.0,196.0,236.0,47105.0,8.212896321096343,0.015246428535565505,0.7794801172199546
ID29967,29967,7,0.714827299118042,1414.6047915038018,625.2393667747534,0.0,3.0,3,7.5,1,,212.6606334841629,212.0,191.0,237.0,46998.0,8.856827749182655,0.015103996135764637,0.7145296071247493
ID29968,29968,8,2.2593719959259033,604.3980240446214,655.1690984007623,0.0,3.0,3,7.5,1,,228.2398190045249,218.0,194.0,403.0,50441.0,32.468046501190294,0.03521950914619499,0.47831731404491296
ID29969,29969,9,1.3649784326553345,1345.1486564629813,676.6465055419046,0.0,3.0,3,7.5,1,,217.55656108597285,216.0,188.0,262.0,48080.0,14.148328360369735,0.027195539911061398,0.8142197089182146
ID29970,29970,10,1.0177969932556152,166.04446160982855,713.455346493014,0.0,3.0,3,7.5,1,,196.52488687782807,196.0,168.0,231.0,43432.0,10.38817359093154,0.025859220602559584,0.9537532198484109
ID29971,29971,0,0.9056436419487,1548.9538161185712,897.9642269905248,0.0,3.0,3,7.5,1,,204.09049773755657,202.0,183.0,268.0,45104.0,12.578515240688075,0.015579815273387526,0.497819201158968
ID29972,29972,1,0.8658063411712646,387.3497697180374,918.0154592862787,0.0,3.0,3,7.5,1,,209.31674208144796,209.0,188.0,236.0,46259.0,8.88252320169389,0.023587981140477554,1.0860834745726105
ID29973,29973,11,0.7553502917289734,1520.92400678529,994.9005323166422,0.0,3.0,3,7.5,1,,204.04072398190044,203.0,179.0,234.0,45093.0,9.285040138984785,0.015846782183160334,0.6856081085042361
ID29974,29974,2,1.5473923683166504,893.0778691626102,998.0785474835357,0.0,3.0,3,7.5,1,,219.23076923076923,214.0,186.0,266.0,48450.0,16.79139806421874,0.02725418397188564,0.6927872883709381
ID30016,30016,0,0.9426838755607605,1550.6196748170062,896.4050829516339,0.0,4.0,4,7.5,1,,204.01809954751133,202.0,169.0,273.0,45088.0,14.240774940898337,0.01428604660853068,0.4035679624447301
ID30017,30017,1,0.9021902680397034,386.8507548838653,921.1346280301415,0.0,4.0,4,7.5,1,,210.10859728506787,210.0,182.0,233.0,46434.0,8.662718884853222,0.02629358152095291,1.2427899468416093
ID30018,30018,2,1.3474498987197876,889.1033428218883,1004.3685926810114,0.0,4.0,4,7.5,1,,218.23076923076923,216.0,189.0,267.0,48229.0,14.103389465146115,0.025053992133161417,0.7564020120266627
ID30007,30007,3,1.3693400621414185,1169.993076230619,274.42844861732124,0.0,4.0,4,7.5,1,,217.08597285067873,212.0,189.0,329.0,47976.0,20.964186617337017,0.020501456102286802,0.41605890303557663
ID30008,30008,5,0.7413515448570251,1101.2365385717346,352.58128422983884,0.0,4.0,4,7.5,1,,219.8552036199095,219.0,195.0,243.0,48588.0,8.905913897221003,0.019989751781272092,0.9676088811992943
ID30009,30009,6,0.6632680296897888,1366.827083975841,535.5553346801946,0.0,4.0,4,7.5,1,,212.7601809954751,212.0,192.0,236.0,47020.0,8.636679073673934,0.014094227513398692,0.684757080687209
ID30010,30010,,0.6581062078475952,1137.553741077848,615.735447952006,0.0,4.0,4,7.5,1,,216.9502262443439,217.0,192.0,243.0,47946.0,10.870404460294889,0.011255942487150361,0.44428860870403347
ID30011,30011,7,0.8545256853103638,1415.6431427472457,625.3419337428302,0.0,4.0,4,7.5,1,,213.93212669683257,213.0,190.0,246.0,47279.0,10.438560920594652,0.017106388658617116,0.6893778525180707
ID30012,30012,8,2.0889039039611816,606.2926443539652,654.9140447668359,0.0,4.0,4,7.5,1,,225.4389140271493,217.0,193.0,384.0,49822.0,28.977767758573943,0.0333028441225152,0.5014731117619313
ID30013,30013,9,1.38930082321167,1346.2219895389137,674.7751548796514,0.0,4.0,4,7.5,1,,216.73303167420815,213.0,193.0,271.0,47898.0,15.150044834733885,0.02652736173010887,0.7393749170337933
ID30014,30014,10,1.0057718753814697,161.4059425044867,710.1193507449408,0.0,4.0,4,7.5,1,,196.3891402714932,196.0,177.0,223.0,43402.0,9.324584791304886,0.02607130480102515,1.0702942367695158
ID30015,30015,,0.7080496549606323,1211.2198487208477,718.0302699779855,0.0,4.0,4,7.5,1,,213.9185520361991,214.0,190.0,249.0,47276.0,9.656023540834166,0.012525731219312945,0.5481218938564983
ID30000,30000,7,0.8216395974159241,1414.4098219803427,625.6671644644781,0.0,5.0,5,7.5,1,,212.44796380090497,212.0,190.0,241.0,46951.0,9.89734849334323,0.015523792505841787,0.6562531977606223
ID30001,30001,8,2.705073356628418,605.3921839027847,655.0668605239603,0.0,5.0,5,7.5,1,,231.44796380090497,220.0,185.0,482.0,51150.0,42.0225400331185,0.04211837207089425,0.4452004399698381
ID30002,30002,9,1.4839973449707031,1348.31494059253,678.3571456428857,0.0,5.0,5,7.5,1,,218.3393665158371,214.0,190.0,295.0,48253.0,17.176562719869217,0.027605687247833605,0.6829640539125759
ID30003,30003,10,0.9924244284629822,156.13912316471934,705.0037640130389,0.0,5.0,5,7.5,1,,195.54751131221718,196.0,173.0,231.0,43216.0,9.475986667557901,0.02585981330092016,1.040387715736066
ID30004,30004,0,1.2191956043243408,1548.442922747169,896.3946373490787,0.0,5.0,5,7.5,1,,206.87782805429865,204.0,184.0,284.0,45720.0,15.84408426417571,0.021865404201388293,0.5587796922944303
ID30005,30005,1,1.099402904510498,387.12686471865226,923.1591192896356,0.0,5.0,5,7.5,1,,212.31221719457014,212.0,190.0,240.0,46921.0,8.569888355476946,0.03325676795334706,1.59478300446361
