LABEL,ID,TRACK_ID,QUALITY,POSITION_X,POSITION_Y,POSITION_Z,POSITION_T,FRAME,RADIUS,VISIBILITY,MANUAL_SPOT_COLOR,MEAN_INTENSITY_CH1,MEDIAN_INTENSITY_CH1,MIN_INTENSITY_CH1,MAX_INTENSITY_CH1,TOTAL_INTENSITY_CH1,STD_INTENSITY_CH1,CONTRAST_CH1,SNR_CH1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,Radius,Visibility,Manual spot color,Mean intensity ch1,Median intensity ch1,Min intensity ch1,Max intensity ch1,Sum intensity ch1,Std intensity ch1,Contrast ch1,Signal/Noise ratio ch1
Label,Spot ID,Track ID,Quality,X,Y,Z,T,Frame,R,Visibility,Spot color,Mean ch1,Median ch1,Min ch1,Max ch1,Sum ch1,Std ch1,Ctrst ch1,SNR ch1
,,,(quality),(pixel),(pixel),(pixel),(frame),,(pixel),,,(counts),(counts),(counts),(counts),(counts),(counts),,
ID97398,97398,615,1.1478159427642822,563.1029685719682,367.72211294176043,0.0,1121.0,1121,7.5,1,,181.2714932126697,180.0,156.0,216.0,40061.0,11.242716916709766,0.031220337227965488,0.976279910677263
ID97401,97401,611,1.094298005104065,1306.6605149917361,603.3988858665355,0.0,1121.0,1121,7.5,1,,180.78733031674207,178.0,159.0,214.0,39954.0,11.194358263487194,0.025411358598188712,0.8004395632972816
ID97400,97400,607,1.3649730682373047,734.5729279008212,571.1012342339477,0.0,1121.0,1121,7.5,1,,188.0950226244344,186.0,163.0,234.0,41569.0,12.718812931474755,0.03590040713086435,1.0250430120313425
ID97403,97403,617,0.7150733470916748,643.5039060534777,759.5005388436089,0.0,1121.0,1121,7.5,1,,181.92760180995475,182.0,162.0,203.0,40206.0,7.38020744625887,0.023474555948737846,1.1307858266256903
ID97402,97402,597,1.0386278629302979,115.31039283580479,637.637707004497,0.0,1121.0,1121,7.5,1,,162.8868778280543,160.0,143.0,213.0,35998.0,12.175267767393592,0.024241403314549225,0.6332759614642522
ID97409,97409,611,1.2174893617630005,1310.5941760836922,610.5920163822698,0.0,1122.0,1122,7.5,1,,181.289592760181,179.0,155.0,231.0,40065.0,13.039008966689224,0.027443607050583064,0.7427479864480049
ID97408,97408,607,1.3618673086166382,737.4521754913413,572.3431573354653,0.0,1122.0,1122,7.5,1,,188.3846153846154,186.0,160.0,223.0,41633.0,12.509325192959723,0.035612515076813664,1.0357308253194615
ID97411,97411,617,1.0655317306518555,633.0806289153463,758.7283717131553,0.0,1122.0,1122,7.5,1,,183.99547511312218,184.0,157.0,215.0,40663.0,9.770780994911009,0.03126971450869682,1.1419826656150758
ID97410,97410,597,1.0199660062789917,115.49278993620828,637.2065821099363,0.0,1122.0,1122,7.5,1,,162.73755656108597,160.0,146.0,200.0,35965.0,11.222294831058184,0.024419675051691566,0.6913501827267002
ID97405,97405,610,1.0361682176589966,413.44690748065403,16.342821755873988,0.0,1122.0,1122,7.5,1,,164.31221719457014,161.0,146.0,206.0,36313.0,12.047907591545934,0.022084460659965482,0.5893702851783376
ID97404,97404,614,0.772199809551239,585.7548551932764,2.9249021975294323,0.0,1122.0,1122,7.5,1,,163.10859728506787,165.0,74.0,203.0,36047.0,19.004233220421554,0.1577235867308375,2.338558617625622
ID97407,97407,616,0.8127864003181458,104.15669962348088,490.06577391091,0.0,1122.0,1122,7.5,1,,159.71945701357467,158.0,141.0,191.0,35298.0,9.267393066514453,0.019526495930721817,0.6601703810624178
ID97406,97406,615,1.3828397989273071,557.2225804519021,366.945981544453,0.0,1122.0,1122,7.5,1,,182.46153846153845,181.0,158.0,226.0,40324.0,13.393167029381924,0.035145227598450755,0.9250881522405614
ID97425,97425,616,0.8244684338569641,105.1560389656541,490.0758338393257,0.0,1123.0,1123,7.5,1,,159.98190045248867,159.0,141.0,193.0,35356.0,9.056872729843937,0.02066003597357125,0.7151094964492816
ID97424,97424,615,1.342888355255127,549.7831506150222,366.51988339163813,0.0,1123.0,1123,7.5,1,,181.42533936651583,178.0,157.0,233.0,40095.0,13.250732072322979,0.03374565654316502,0.8939068212568371
ID97427,97427,611,1.1457453966140747,1313.0583956945743,617.4225259285507,0.0,1123.0,1123,7.5,1,,181.83710407239818,179.0,158.0,225.0,40186.0,11.299665269902771,0.027065410811003863,0.8481319879826964
ID97426,97426,607,1.1131254434585571,747.6125537345528,573.582212169401,0.0,1123.0,1123,7.5,1,,186.0995475113122,186.0,166.0,226.0,41128.0,10.891575133341936,0.029322897706588993,0.9735087794923297
ID97429,97429,617,1.0738630294799805,627.7520873735814,759.1953694677611,0.0,1123.0,1123,7.5,1,,182.76470588235293,181.0,156.0,233.0,40391.0,10.806514177249834,0.02746223700318401,0.9040797501719507
ID97428,97428,597,1.0106372833251953,115.23559162843652,636.914007715466,0.0,1123.0,1123,7.5,1,,162.36199095022624,160.0,142.0,214.0,35882.0,11.901306407278051,0.023005851734882902,0.6135923352347207
ID97421,97421,614,0.9476879239082336,588.0,0.0,0.0,1123.0,1123,7.5,1,,137.97285067873304,162.0,0.0,197.0,30492.0,57.043039456826456,0.1541753051796668,0.6461956255809876
ID97423,97423,618,0.817887544631958,1045.169526524294,131.1711348074364,0.0,1123.0,1123,7.5,1,,174.08597285067873,171.0,152.0,255.0,38473.0,13.39561775626592,0.01484487875063698,0.38019641574868485
ID97422,97422,610,0.9879352450370789,419.0935069013674,11.561502180583926,0.0,1123.0,1123,7.5,1,,165.50226244343892,164.0,145.0,199.0,36576.0,10.521244497072294,0.02778973451779572,0.8506422309149652
ID97413,97413,614,0.9902553558349609,589.0,0.0,0.0,1124.0,1124,7.5,1,,138.7058823529412,162.0,0.0,196.0,30654.0,57.31245629929699,0.15572437779526746,0.6521960789957734
ID97412,97412,610,0.884006917476654,424.0,0.0,0.0,1124.0,1124,7.5,1,,137.82805429864254,161.0,0.0,197.0,30460.0,56.09826873294224,0.16319477593416454,0.6894010995046264
ID97415,97415,615,1.4362441301345825,542.978319997636,367.0364018463629,0.0,1124.0,1124,7.5,1,,181.2398190045249,179.0,152.0,237.0,40054.0,15.035758830316992,0.03373952623536901,0.786839442488222
ID97414,97414,618,0.9465100169181824,1043.6890966043215,135.90182297166692,0.0,1124.0,1124,7.5,1,,175.02262443438914,173.0,155.0,265.0,38680.0,14.124589596262782,0.019854235485344946,0.4824623349162842
ID97417,97417,607,0.9259802103042603,760.5688542187821,572.4896729000146,0.0,1124.0,1124,7.5,1,,186.05882352941177,185.0,162.0,216.0,41119.0,9.660659514028495,0.02821920206048939,1.0571400087569431
ID97416,97416,616,0.8945903182029724,104.32105912594201,490.1750679612736,0.0,1124.0,1124,7.5,1,,161.07239819004525,159.0,140.0,203.0,35597.0,9.90978433600745,0.02258875037989592,0.718088733565573
ID97419,97419,597,1.0275280475616455,115.87263558849676,636.6649228161284,0.0,1124.0,1124,7.5,1,,162.76923076923077,160.0,142.0,215.0,35972.0,12.326473868952068,0.023672087167815634,0.610715773870538
ID97418,97418,611,1.1588318347930908,1314.1512647376667,618.075534220173,0.0,1124.0,1124,7.5,1,,181.2941176470588,178.0,159.0,224.0,40066.0,11.98178207130634,0.02554579983257618,0.7538010482138849
ID97420,97420,617,1.3065052032470703,620.5779197575865,758.241706845001,0.0,1124.0,1124,7.5,1,,183.92760180995475,181.0,155.0,232.0,40648.0,13.243667719974242,0.03062583375831598,0.8253830090409817
